,Ax,Az,Bx,Bz,Mx,Mz,Nx,Nz,Voltage,Uncertainty
532,52.0,0.0,116.0,0.0,80.0,0.0,88.0,0.0,0.3404928871969550,0.0000000000000000
533,52.0,0.0,124.0,0.0,84.0,0.0,92.0,0.0,0.2712620046286880,0.0000000000000000
534,52.0,0.0,132.0,0.0,88.0,0.0,96.0,0.0,0.2266410439377990,0.0000000000000000
535,52.0,0.0,140.0,0.0,92.0,0.0,100.0,0.0,0.2084513312054250,0.0000000000000000
536,52.0,0.0,148.0,0.0,96.0,0.0,104.0,0.0,0.2153164811482720,0.0000000000000000
537,52.0,0.0,136.0,0.0,88.0,0.0,100.0,0.0,0.3241312135135310,0.0000000000000000
538,52.0,0.0,152.0,0.0,96.0,0.0,108.0,0.0,0.2736433186254990,0.0000000000000000
539,52.0,0.0,160.0,0.0,100.0,0.0,112.0,0.0,0.2620088030969930,0.0000000000000000
540,52.0,0.0,168.0,0.0,104.0,0.0,116.0,0.0,0.2510395567566960,0.0000000000000000
541,52.0,0.0,176.0,0.0,108.0,0.0,120.0,0.0,0.2718973844054280,0.0000000000000000
542,52.0,0.0,184.0,0.0,112.0,0.0,124.0,0.0,0.2414089882169090,0.0000000000000000
543,52.0,0.0,192.0,0.0,116.0,0.0,128.0,0.0,0.2266259486877480,0.0000000000000000
544,52.0,0.0,180.0,0.0,108.0,0.0,124.0,0.0,0.3311904411862980,0.0000000000000000
545,52.0,0.0,196.0,0.0,116.0,0.0,132.0,0.0,0.2639476990368060,0.0000000000000000
546,52.0,0.0,204.0,0.0,120.0,0.0,136.0,0.0,0.1997374635460010,0.0000000000000000
547,52.0,0.0,212.0,0.0,124.0,0.0,140.0,0.0,0.1720658448448550,0.0000000000000000
548,52.0,0.0,220.0,0.0,128.0,0.0,144.0,0.0,0.1360404605587830,0.0000000000000000
549,52.0,0.0,228.0,0.0,132.0,0.0,148.0,0.0,0.1274816828173010,0.0000000000000000
550,52.0,0.0,236.0,0.0,136.0,0.0,152.0,0.0,0.1131273797991620,0.0000000000000000
551,52.0,0.0,224.0,0.0,128.0,0.0,148.0,0.0,0.1676096140833700,0.0000000000000000
552,52.0,0.0,240.0,0.0,136.0,0.0,156.0,0.0,0.1299567021468520,0.0000000000000000
553,52.0,0.0,248.0,0.0,140.0,0.0,160.0,0.0,0.1119605875376330,0.0000000000000000
554,52.0,0.0,256.0,0.0,144.0,0.0,164.0,0.0,0.0978468571972831,0.0000000000000000
555,52.0,0.0,264.0,0.0,148.0,0.0,168.0,0.0,0.0863473799493758,0.0000000000000000
556,52.0,0.0,272.0,0.0,152.0,0.0,172.0,0.0,0.0872172226242284,0.0000000000000000
557,52.0,0.0,280.0,0.0,156.0,0.0,176.0,0.0,0.0892291235940706,0.0000000000000000
558,52.0,0.0,268.0,0.0,148.0,0.0,172.0,0.0,0.1068133858331380,0.0000000000000000
559,52.0,0.0,284.0,0.0,156.0,0.0,180.0,0.0,0.1006753653267100,0.0000000000000000
560,56.0,0.0,68.0,0.0,60.0,0.0,64.0,0.0,4.0894100696390000,0.0000000000000000
561,56.0,0.0,76.0,0.0,64.0,0.0,68.0,0.0,-0.1855203619909500,0.0000000000000000
562,56.0,0.0,84.0,0.0,68.0,0.0,72.0,0.0,0.6671412886845540,0.0000000000000000
563,56.0,0.0,92.0,0.0,72.0,0.0,76.0,0.0,0.7646316851664980,0.0000000000000000
564,56.0,0.0,100.0,0.0,76.0,0.0,80.0,0.0,0.4192005036197670,0.0000000000000000
565,56.0,0.0,108.0,0.0,80.0,0.0,84.0,0.0,0.2761259455939080,0.0000000000000000
566,56.0,0.0,96.0,0.0,72.0,0.0,80.0,0.0,0.9349526880583600,0.0000000000000000
567,56.0,0.0,112.0,0.0,80.0,0.0,88.0,0.0,0.4670063737687040,0.0000000000000000
568,56.0,0.0,120.0,0.0,84.0,0.0,92.0,0.0,0.3846256684491980,0.0000000000000000
569,56.0,0.0,128.0,0.0,88.0,0.0,96.0,0.0,0.2460524460735940,0.0000000000000000
570,56.0,0.0,136.0,0.0,92.0,0.0,100.0,0.0,0.2262037549823330,0.0000000000000000
571,56.0,0.0,144.0,0.0,96.0,0.0,104.0,0.0,0.2291911618254600,0.0000000000000000
572,56.0,0.0,152.0,0.0,100.0,0.0,108.0,0.0,0.1947869561553800,0.0000000000000000
573,56.0,0.0,140.0,0.0,92.0,0.0,104.0,0.0,0.3558392158297060,0.0000000000000000
574,56.0,0.0,156.0,0.0,100.0,0.0,112.0,0.0,0.2913214533672760,0.0000000000000000
575,56.0,0.0,164.0,0.0,104.0,0.0,116.0,0.0,0.2436245568783500,0.0000000000000000
576,56.0,0.0,172.0,0.0,108.0,0.0,120.0,0.0,0.2976410429396120,0.0000000000000000
577,56.0,0.0,180.0,0.0,112.0,0.0,124.0,0.0,0.2674542883451720,0.0000000000000000
578,56.0,0.0,188.0,0.0,116.0,0.0,128.0,0.0,0.2619189867367670,0.0000000000000000
579,56.0,0.0,196.0,0.0,120.0,0.0,132.0,0.0,0.1836003077784000,0.0000000000000000
580,56.0,0.0,184.0,0.0,112.0,0.0,128.0,0.0,0.3401350041599120,0.0000000000000000
581,56.0,0.0,200.0,0.0,120.0,0.0,136.0,0.0,0.2220158573606080,0.0000000000000000
582,56.0,0.0,208.0,0.0,124.0,0.0,140.0,0.0,0.1892942712443150,0.0000000000000000
583,56.0,0.0,216.0,0.0,128.0,0.0,144.0,0.0,0.1503371788441170,0.0000000000000000
584,56.0,0.0,224.0,0.0,132.0,0.0,148.0,0.0,0.1401086581579860,0.0000000000000000
585,56.0,0.0,232.0,0.0,136.0,0.0,152.0,0.0,0.1222445864084090,0.0000000000000000
586,56.0,0.0,240.0,0.0,140.0,0.0,156.0,0.0,0.1056372696163780,0.0000000000000000
587,56.0,0.0,228.0,0.0,132.0,0.0,152.0,0.0,0.1621746550988480,0.0000000000000000
588,56.0,0.0,244.0,0.0,140.0,0.0,160.0,0.0,0.1198715499517860,0.0000000000000000
589,56.0,0.0,252.0,0.0,144.0,0.0,164.0,0.0,0.0999875368700926,0.0000000000000000
590,56.0,0.0,260.0,0.0,148.0,0.0,168.0,0.0,0.0937659397121210,0.0000000000000000
591,56.0,0.0,268.0,0.0,152.0,0.0,172.0,0.0,0.0904132312731516,0.0000000000000000
592,56.0,0.0,276.0,0.0,156.0,0.0,176.0,0.0,0.0912311112785922,0.0000000000000000
593,56.0,0.0,284.0,0.0,160.0,0.0,180.0,0.0,0.0855179986563315,0.0000000000000000
594,56.0,0.0,272.0,0.0,152.0,0.0,176.0,0.0,0.1119853844457740,0.0000000000000000
595,60.0,0.0,72.0,0.0,64.0,0.0,68.0,0.0,19.0486031381554000,0.0000000000000000
596,60.0,0.0,80.0,0.0,68.0,0.0,72.0,0.0,1.8413729128014800,0.0000000000000000
597,60.0,0.0,88.0,0.0,72.0,0.0,76.0,0.0,1.0193294161537000,0.0000000000000000
598,60.0,0.0,96.0,0.0,76.0,0.0,80.0,0.0,0.6898603617899080,0.0000000000000000
599,60.0,0.0,104.0,0.0,80.0,0.0,84.0,0.0,0.4360760835011130,0.0000000000000000
600,60.0,0.0,112.0,0.0,84.0,0.0,88.0,0.0,0.3221781408012450,0.0000000000000000
601,60.0,0.0,100.0,0.0,76.0,0.0,84.0,0.0,1.1186999670194600,0.0000000000000000
602,60.0,0.0,116.0,0.0,84.0,0.0,92.0,0.0,0.7651672337953360,0.0000000000000000
603,60.0,0.0,124.0,0.0,88.0,0.0,96.0,0.0,0.3578471420120010,0.0000000000000000
604,60.0,0.0,132.0,0.0,92.0,0.0,100.0,0.0,0.3079176098564050,0.0000000000000000
605,60.0,0.0,140.0,0.0,96.0,0.0,104.0,0.0,0.3000354329635590,0.0000000000000000
606,60.0,0.0,148.0,0.0,100.0,0.0,108.0,0.0,0.2382018417289260,0.0000000000000000
607,60.0,0.0,156.0,0.0,104.0,0.0,112.0,0.0,0.2008200617264390,0.0000000000000000
608,60.0,0.0,144.0,0.0,96.0,0.0,108.0,0.0,0.3861213367117660,0.0000000000000000
609,60.0,0.0,160.0,0.0,104.0,0.0,116.0,0.0,0.2990207204264770,0.0000000000000000
610,60.0,0.0,168.0,0.0,108.0,0.0,120.0,0.0,0.3550136860660080,0.0000000000000000
611,60.0,0.0,176.0,0.0,112.0,0.0,124.0,0.0,0.3049010853139170,0.0000000000000000
612,60.0,0.0,184.0,0.0,116.0,0.0,128.0,0.0,0.2817620295447350,0.0000000000000000
613,60.0,0.0,192.0,0.0,120.0,0.0,132.0,0.0,0.2092770936750800,0.0000000000000000
614,60.0,0.0,200.0,0.0,124.0,0.0,136.0,0.0,0.1742315492059150,0.0000000000000000
615,60.0,0.0,188.0,0.0,116.0,0.0,132.0,0.0,0.3317589182329040,0.0000000000000000
616,60.0,0.0,204.0,0.0,124.0,0.0,140.0,0.0,0.2146710444287440,0.0000000000000000
617,60.0,0.0,212.0,0.0,128.0,0.0,144.0,0.0,0.1683232618435140,0.0000000000000000
618,60.0,0.0,220.0,0.0,132.0,0.0,148.0,0.0,0.1506527287004320,0.0000000000000000
619,60.0,0.0,228.0,0.0,136.0,0.0,152.0,0.0,0.1364557245916350,0.0000000000000000
620,60.0,0.0,236.0,0.0,140.0,0.0,156.0,0.0,0.1214851916863250,0.0000000000000000
621,60.0,0.0,244.0,0.0,144.0,0.0,160.0,0.0,0.1001423460162350,0.0000000000000000
622,60.0,0.0,232.0,0.0,136.0,0.0,156.0,0.0,0.1604247716685310,0.0000000000000000
623,60.0,0.0,248.0,0.0,144.0,0.0,164.0,0.0,0.1168597554446750,0.0000000000000000
624,60.0,0.0,256.0,0.0,148.0,0.0,168.0,0.0,0.1084256890096120,0.0000000000000000
625,60.0,0.0,264.0,0.0,152.0,0.0,172.0,0.0,0.0984969560920858,0.0000000000000000
626,60.0,0.0,272.0,0.0,156.0,0.0,176.0,0.0,0.0986375834308126,0.0000000000000000
627,60.0,0.0,280.0,0.0,160.0,0.0,180.0,0.0,0.0934061967200369,0.0000000000000000
628,60.0,0.0,276.0,0.0,156.0,0.0,180.0,0.0,0.1130715790811710,0.0000000000000000
629,64.0,0.0,76.0,0.0,68.0,0.0,72.0,0.0,6.1669308620899900,0.0000000000000000
630,64.0,0.0,84.0,0.0,72.0,0.0,76.0,0.0,0.5221783047870000,0.0000000000000000
631,64.0,0.0,92.0,0.0,76.0,0.0,80.0,0.0,1.3377356150793700,0.0000000000000000
632,64.0,0.0,100.0,0.0,80.0,0.0,84.0,0.0,0.6890851657619530,0.0000000000000000
633,64.0,0.0,108.0,0.0,84.0,0.0,88.0,0.0,0.4261160321464190,0.0000000000000000
634,64.0,0.0,116.0,0.0,88.0,0.0,92.0,0.0,0.5384161752316770,0.0000000000000000
635,64.0,0.0,104.0,0.0,80.0,0.0,88.0,0.0,1.0076217858305300,0.0000000000000000
636,64.0,0.0,120.0,0.0,88.0,0.0,96.0,0.0,0.4586708291146360,0.0000000000000000
637,64.0,0.0,128.0,0.0,92.0,0.0,100.0,0.0,0.3547166234915020,0.0000000000000000
638,64.0,0.0,136.0,0.0,96.0,0.0,104.0,0.0,0.3484445889220250,0.0000000000000000
639,64.0,0.0,144.0,0.0,100.0,0.0,108.0,0.0,0.2629007215270800,0.0000000000000000
640,64.0,0.0,152.0,0.0,104.0,0.0,112.0,0.0,0.2193396524087790,0.0000000000000000
641,64.0,0.0,160.0,0.0,108.0,0.0,116.0,0.0,0.2250607196908630,0.0000000000000000
642,64.0,0.0,148.0,0.0,100.0,0.0,112.0,0.0,0.3931494369033130,0.0000000000000000
643,64.0,0.0,164.0,0.0,108.0,0.0,120.0,0.0,0.3884547918992190,0.0000000000000000
644,64.0,0.0,172.0,0.0,112.0,0.0,124.0,0.0,0.3400993365982420,0.0000000000000000
645,64.0,0.0,180.0,0.0,116.0,0.0,128.0,0.0,0.3079406213487520,0.0000000000000000
646,64.0,0.0,188.0,0.0,120.0,0.0,132.0,0.0,0.2266115340704060,0.0000000000000000
647,64.0,0.0,196.0,0.0,124.0,0.0,136.0,0.0,0.1892017612100700,0.0000000000000000
648,64.0,0.0,204.0,0.0,128.0,0.0,140.0,0.0,0.1495746035161330,0.0000000000000000
649,64.0,0.0,192.0,0.0,120.0,0.0,136.0,0.0,0.2760481177653120,0.0000000000000000
650,64.0,0.0,208.0,0.0,128.0,0.0,144.0,0.0,0.1845338751470810,0.0000000000000000
651,64.0,0.0,216.0,0.0,132.0,0.0,148.0,0.0,0.1645616966100220,0.0000000000000000
652,64.0,0.0,224.0,0.0,136.0,0.0,152.0,0.0,0.1478092528939990,0.0000000000000000
653,64.0,0.0,232.0,0.0,140.0,0.0,156.0,0.0,0.1272558625409750,0.0000000000000000
654,64.0,0.0,240.0,0.0,144.0,0.0,160.0,0.0,0.1059156645533920,0.0000000000000000
655,64.0,0.0,248.0,0.0,148.0,0.0,164.0,0.0,0.0913829206117990,0.0000000000000000
656,64.0,0.0,236.0,0.0,140.0,0.0,160.0,0.0,0.1477190441708910,0.0000000000000000
657,64.0,0.0,252.0,0.0,148.0,0.0,168.0,0.0,0.1080353418527930,0.0000000000000000
658,64.0,0.0,260.0,0.0,152.0,0.0,172.0,0.0,0.1040434413860710,0.0000000000000000
659,64.0,0.0,268.0,0.0,156.0,0.0,176.0,0.0,0.1033286136886550,0.0000000000000000
660,64.0,0.0,276.0,0.0,160.0,0.0,180.0,0.0,0.0960636753491632,0.0000000000000000
661,64.0,0.0,284.0,0.0,164.0,0.0,184.0,0.0,0.0960460044654447,0.0000000000000000
662,64.0,0.0,280.0,0.0,160.0,0.0,184.0,0.0,0.1138553542788230,0.0000000000000000
663,68.0,0.0,80.0,0.0,72.0,0.0,76.0,0.0,14.6647415535663000,0.0000000000000000
664,68.0,0.0,88.0,0.0,76.0,0.0,80.0,0.0,0.9607097591888470,0.0000000000000000
665,68.0,0.0,96.0,0.0,80.0,0.0,84.0,0.0,1.1224974281870700,0.0000000000000000
666,68.0,0.0,104.0,0.0,84.0,0.0,88.0,0.0,0.6237765674270030,0.0000000000000000
667,68.0,0.0,112.0,0.0,88.0,0.0,92.0,0.0,0.3860932114491230,0.0000000000000000
668,68.0,0.0,120.0,0.0,92.0,0.0,96.0,0.0,0.1521999609886590,0.0000000000000000
669,68.0,0.0,108.0,0.0,84.0,0.0,92.0,0.0,0.9790397706915080,0.0000000000000000
670,68.0,0.0,124.0,0.0,92.0,0.0,100.0,0.0,0.3673623878014490,0.0000000000000000
671,68.0,0.0,132.0,0.0,96.0,0.0,104.0,0.0,0.3631476050830890,0.0000000000000000
672,68.0,0.0,140.0,0.0,100.0,0.0,108.0,0.0,0.2880075165423900,0.0000000000000000
673,68.0,0.0,148.0,0.0,104.0,0.0,112.0,0.0,0.2397701734300130,0.0000000000000000
674,68.0,0.0,156.0,0.0,108.0,0.0,116.0,0.0,0.1439914746014170,0.0000000000000000
675,68.0,0.0,164.0,0.0,112.0,0.0,120.0,0.0,0.2727505868891910,0.0000000000000000
676,68.0,0.0,152.0,0.0,104.0,0.0,116.0,0.0,0.2783321885984400,0.0000000000000000
677,68.0,0.0,168.0,0.0,112.0,0.0,124.0,0.0,0.3954776587687980,0.0000000000000000
678,68.0,0.0,176.0,0.0,116.0,0.0,128.0,0.0,0.3892380384421300,0.0000000000000000
679,68.0,0.0,184.0,0.0,120.0,0.0,132.0,0.0,0.2452416606983960,0.0000000000000000
680,68.0,0.0,192.0,0.0,124.0,0.0,136.0,0.0,0.1986472996923830,0.0000000000000000
681,68.0,0.0,200.0,0.0,128.0,0.0,140.0,0.0,0.1650171839065610,0.0000000000000000
682,68.0,0.0,208.0,0.0,132.0,0.0,144.0,0.0,0.1507342472440300,0.0000000000000000
683,68.0,0.0,196.0,0.0,124.0,0.0,140.0,0.0,0.2623277182235830,0.0000000000000000
684,68.0,0.0,212.0,0.0,132.0,0.0,148.0,0.0,0.1862101497700380,0.0000000000000000
685,68.0,0.0,220.0,0.0,136.0,0.0,152.0,0.0,0.1622628263879410,0.0000000000000000
686,68.0,0.0,228.0,0.0,140.0,0.0,156.0,0.0,0.1380834084463690,0.0000000000000000
687,68.0,0.0,236.0,0.0,144.0,0.0,160.0,0.0,0.1157113888960190,0.0000000000000000
688,68.0,0.0,244.0,0.0,148.0,0.0,164.0,0.0,0.0929305969817032,0.0000000000000000
689,68.0,0.0,252.0,0.0,152.0,0.0,168.0,0.0,0.0784402191427651,0.0000000000000000
690,68.0,0.0,240.0,0.0,144.0,0.0,164.0,0.0,0.1286627396916910,0.0000000000000000
691,68.0,0.0,256.0,0.0,152.0,0.0,172.0,0.0,0.1062890041311420,0.0000000000000000
692,68.0,0.0,264.0,0.0,156.0,0.0,176.0,0.0,0.0984495484722279,0.0000000000000000
693,68.0,0.0,272.0,0.0,160.0,0.0,180.0,0.0,0.0933686795836420,0.0000000000000000
694,68.0,0.0,280.0,0.0,164.0,0.0,184.0,0.0,0.0935804156449733,0.0000000000000000
695,68.0,0.0,284.0,0.0,164.0,0.0,188.0,0.0,0.1097714960694070,0.0000000000000000
696,72.0,0.0,84.0,0.0,76.0,0.0,80.0,0.0,13.7513024403619000,0.0000000000000000
697,72.0,0.0,92.0,0.0,80.0,0.0,84.0,0.0,2.2253384912959400,0.0000000000000000
698,72.0,0.0,100.0,0.0,84.0,0.0,88.0,0.0,1.1434484954625100,0.0000000000000000
699,72.0,0.0,108.0,0.0,88.0,0.0,92.0,0.0,0.5344657097288680,0.0000000000000000
700,72.0,0.0,116.0,0.0,92.0,0.0,96.0,0.0,0.4042910688897510,0.0000000000000000
701,72.0,0.0,124.0,0.0,96.0,0.0,100.0,0.0,0.2737586364491760,0.0000000000000000
702,72.0,0.0,112.0,0.0,88.0,0.0,96.0,0.0,0.9866910178942660,0.0000000000000000
703,72.0,0.0,128.0,0.0,96.0,0.0,104.0,0.0,0.5322125965815970,0.0000000000000000
704,72.0,0.0,136.0,0.0,100.0,0.0,108.0,0.0,0.3814691570656990,0.0000000000000000
705,72.0,0.0,144.0,0.0,104.0,0.0,112.0,0.0,0.2980099572063880,0.0000000000000000
706,72.0,0.0,152.0,0.0,108.0,0.0,116.0,0.0,0.3075889502091380,0.0000000000000000
707,72.0,0.0,160.0,0.0,112.0,0.0,120.0,0.0,0.3248308136842180,0.0000000000000000
708,72.0,0.0,168.0,0.0,116.0,0.0,124.0,0.0,0.2768919053979160,0.0000000000000000
709,72.0,0.0,156.0,0.0,108.0,0.0,120.0,0.0,0.5022356901027530,0.0000000000000000
710,72.0,0.0,172.0,0.0,116.0,0.0,128.0,0.0,0.3857972088427810,0.0000000000000000
711,72.0,0.0,180.0,0.0,120.0,0.0,132.0,0.0,0.2784599193124010,0.0000000000000000
712,72.0,0.0,188.0,0.0,124.0,0.0,136.0,0.0,0.2312625163571170,0.0000000000000000
713,72.0,0.0,196.0,0.0,128.0,0.0,140.0,0.0,0.1852866111514740,0.0000000000000000
714,72.0,0.0,204.0,0.0,132.0,0.0,144.0,0.0,0.1579934412789510,0.0000000000000000
715,72.0,0.0,212.0,0.0,136.0,0.0,148.0,0.0,0.1390575310783460,0.0000000000000000
716,72.0,0.0,200.0,0.0,128.0,0.0,144.0,0.0,0.2268464243845250,0.0000000000000000
717,72.0,0.0,216.0,0.0,136.0,0.0,152.0,0.0,0.1736265397113280,0.0000000000000000
718,72.0,0.0,224.0,0.0,140.0,0.0,156.0,0.0,0.1513203278055240,0.0000000000000000
719,72.0,0.0,232.0,0.0,144.0,0.0,160.0,0.0,0.1293798872896980,0.0000000000000000
720,72.0,0.0,240.0,0.0,148.0,0.0,164.0,0.0,0.1028544853504950,0.0000000000000000
721,72.0,0.0,248.0,0.0,152.0,0.0,168.0,0.0,0.0993473991002978,0.0000000000000000
722,72.0,0.0,256.0,0.0,156.0,0.0,172.0,0.0,0.0918422321150084,0.0000000000000000
723,72.0,0.0,244.0,0.0,148.0,0.0,168.0,0.0,0.1269484949056110,0.0000000000000000
724,72.0,0.0,260.0,0.0,156.0,0.0,176.0,0.0,0.1160475910130200,0.0000000000000000
725,72.0,0.0,268.0,0.0,160.0,0.0,180.0,0.0,0.1057141982676830,0.0000000000000000
726,72.0,0.0,276.0,0.0,164.0,0.0,184.0,0.0,0.1056492928902890,0.0000000000000000
727,72.0,0.0,284.0,0.0,168.0,0.0,188.0,0.0,0.0976346132842365,0.0000000000000000
728,76.0,0.0,88.0,0.0,80.0,0.0,84.0,0.0,15.4152134696332000,0.0000000000000000
729,76.0,0.0,96.0,0.0,84.0,0.0,88.0,0.0,2.3224967490247100,0.0000000000000000
730,76.0,0.0,104.0,0.0,88.0,0.0,92.0,0.0,0.7048731520350430,0.0000000000000000
731,76.0,0.0,112.0,0.0,92.0,0.0,96.0,0.0,0.5496439675057670,0.0000000000000000
732,76.0,0.0,120.0,0.0,96.0,0.0,100.0,0.0,0.2817219817219820,0.0000000000000000
733,76.0,0.0,128.0,0.0,100.0,0.0,104.0,0.0,0.1994089786665590,0.0000000000000000
734,76.0,0.0,116.0,0.0,92.0,0.0,100.0,0.0,0.9352239032920250,0.0000000000000000
735,76.0,0.0,132.0,0.0,100.0,0.0,108.0,0.0,0.4328078731928240,0.0000000000000000
736,76.0,0.0,140.0,0.0,104.0,0.0,112.0,0.0,0.3128846695361840,0.0000000000000000
737,76.0,0.0,148.0,0.0,108.0,0.0,116.0,0.0,0.1341680832538660,0.0000000000000000
738,76.0,0.0,156.0,0.0,112.0,0.0,120.0,0.0,0.3360378912685340,0.0000000000000000
739,76.0,0.0,164.0,0.0,116.0,0.0,124.0,0.0,0.3821870123634620,0.0000000000000000
740,76.0,0.0,172.0,0.0,120.0,0.0,128.0,0.0,0.2414827600378090,0.0000000000000000
741,76.0,0.0,160.0,0.0,112.0,0.0,124.0,0.0,0.5015383401704010,0.0000000000000000
742,76.0,0.0,176.0,0.0,120.0,0.0,132.0,0.0,0.2890118440390770,0.0000000000000000
743,76.0,0.0,184.0,0.0,124.0,0.0,136.0,0.0,0.2276128815269490,0.0000000000000000
744,76.0,0.0,192.0,0.0,128.0,0.0,140.0,0.0,0.2008468710557390,0.0000000000000000
745,76.0,0.0,200.0,0.0,132.0,0.0,144.0,0.0,0.1794990294851650,0.0000000000000000
746,76.0,0.0,208.0,0.0,136.0,0.0,148.0,0.0,0.1493509136043630,0.0000000000000000
747,76.0,0.0,216.0,0.0,140.0,0.0,152.0,0.0,0.1198963058976020,0.0000000000000000
748,76.0,0.0,204.0,0.0,132.0,0.0,148.0,0.0,0.2211563391236710,0.0000000000000000
749,76.0,0.0,220.0,0.0,140.0,0.0,156.0,0.0,0.1531804586241280,0.0000000000000000
750,76.0,0.0,228.0,0.0,144.0,0.0,160.0,0.0,0.1383885050650620,0.0000000000000000
751,76.0,0.0,236.0,0.0,148.0,0.0,164.0,0.0,0.1037361623616240,0.0000000000000000
752,76.0,0.0,244.0,0.0,152.0,0.0,168.0,0.0,0.0842334457584426,0.0000000000000000
753,76.0,0.0,252.0,0.0,156.0,0.0,172.0,0.0,0.0823480083857442,0.0000000000000000
754,76.0,0.0,260.0,0.0,160.0,0.0,176.0,0.0,0.0700378260003982,0.0000000000000000
755,76.0,0.0,248.0,0.0,152.0,0.0,172.0,0.0,0.1177545334125060,0.0000000000000000
756,76.0,0.0,264.0,0.0,160.0,0.0,180.0,0.0,0.0934564102564103,0.0000000000000000
757,76.0,0.0,272.0,0.0,164.0,0.0,184.0,0.0,0.0922149954111967,0.0000000000000000
758,76.0,0.0,280.0,0.0,168.0,0.0,188.0,0.0,0.0928687196110211,0.0000000000000000
759,80.0,0.0,92.0,0.0,84.0,0.0,88.0,0.0,22.1412230532336000,0.0000000000000000
760,80.0,0.0,100.0,0.0,88.0,0.0,92.0,0.0,1.0692041522491400,0.0000000000000000
761,80.0,0.0,108.0,0.0,92.0,0.0,96.0,0.0,1.2324502193722600,0.0000000000000000
762,80.0,0.0,116.0,0.0,96.0,0.0,100.0,0.0,0.6661117544875510,0.0000000000000000
763,80.0,0.0,124.0,0.0,100.0,0.0,104.0,0.0,0.3581430745814310,0.0000000000000000
764,80.0,0.0,132.0,0.0,104.0,0.0,108.0,0.0,0.1634542479747800,0.0000000000000000
765,80.0,0.0,120.0,0.0,96.0,0.0,104.0,0.0,1.0078820805130000,0.0000000000000000
766,80.0,0.0,136.0,0.0,104.0,0.0,112.0,0.0,0.3888387824126270,0.0000000000000000
767,80.0,0.0,144.0,0.0,108.0,0.0,116.0,0.0,0.2405884898312420,0.0000000000000000
768,80.0,0.0,152.0,0.0,112.0,0.0,120.0,0.0,0.4093408607669180,0.0000000000000000
769,80.0,0.0,160.0,0.0,116.0,0.0,124.0,0.0,0.4036586233895650,0.0000000000000000
770,80.0,0.0,168.0,0.0,120.0,0.0,128.0,0.0,0.2783135745053940,0.0000000000000000
771,80.0,0.0,176.0,0.0,124.0,0.0,132.0,0.0,0.1833801813215090,0.0000000000000000
772,80.0,0.0,164.0,0.0,116.0,0.0,128.0,0.0,0.5491545062823620,0.0000000000000000
773,80.0,0.0,180.0,0.0,124.0,0.0,136.0,0.0,0.2682400998524910,0.0000000000000000
774,80.0,0.0,188.0,0.0,128.0,0.0,140.0,0.0,0.2253828525699320,0.0000000000000000
775,80.0,0.0,196.0,0.0,132.0,0.0,144.0,0.0,0.2069976468772900,0.0000000000000000
776,80.0,0.0,204.0,0.0,136.0,0.0,148.0,0.0,0.1700150280787790,0.0000000000000000
777,80.0,0.0,212.0,0.0,140.0,0.0,152.0,0.0,0.1388597664581900,0.0000000000000000
778,80.0,0.0,220.0,0.0,144.0,0.0,156.0,0.0,0.1126811332996900,0.0000000000000000
779,80.0,0.0,208.0,0.0,136.0,0.0,152.0,0.0,0.2137351086194810,0.0000000000000000
780,80.0,0.0,224.0,0.0,144.0,0.0,160.0,0.0,0.1536868744967210,0.0000000000000000
781,80.0,0.0,232.0,0.0,148.0,0.0,164.0,0.0,0.1165449348999680,0.0000000000000000
782,80.0,0.0,240.0,0.0,152.0,0.0,168.0,0.0,0.0982487011898777,0.0000000000000000
783,80.0,0.0,248.0,0.0,156.0,0.0,172.0,0.0,0.0938236284079434,0.0000000000000000
784,80.0,0.0,256.0,0.0,160.0,0.0,176.0,0.0,0.0827487306693539,0.0000000000000000
785,80.0,0.0,264.0,0.0,164.0,0.0,180.0,0.0,0.0821851493259849,0.0000000000000000
786,80.0,0.0,252.0,0.0,156.0,0.0,176.0,0.0,0.1092629330077830,0.0000000000000000
787,80.0,0.0,268.0,0.0,164.0,0.0,184.0,0.0,0.1063053097345130,0.0000000000000000
788,80.0,0.0,276.0,0.0,168.0,0.0,188.0,0.0,0.1004258083140880,0.0000000000000000
789,80.0,0.0,284.0,0.0,172.0,0.0,192.0,0.0,0.0907745801583192,0.0000000000000000
790,84.0,0.0,96.0,0.0,88.0,0.0,92.0,0.0,19.1295045045045000,0.0000000000000000
791,84.0,0.0,104.0,0.0,92.0,0.0,96.0,0.0,2.8604751619870400,0.0000000000000000
792,84.0,0.0,112.0,0.0,96.0,0.0,100.0,0.0,1.4895161020633400,0.0000000000000000
793,84.0,0.0,120.0,0.0,100.0,0.0,104.0,0.0,0.7691734191371230,0.0000000000000000
794,84.0,0.0,128.0,0.0,104.0,0.0,108.0,0.0,0.2774158785305280,0.0000000000000000
795,84.0,0.0,136.0,0.0,108.0,0.0,112.0,0.0,0.3196732158769090,0.0000000000000000
796,84.0,0.0,124.0,0.0,100.0,0.0,108.0,0.0,1.0271331123051700,0.0000000000000000
797,84.0,0.0,140.0,0.0,108.0,0.0,116.0,0.0,0.5967244701348750,0.0000000000000000
798,84.0,0.0,148.0,0.0,112.0,0.0,120.0,0.0,0.5531664815553660,0.0000000000000000
799,84.0,0.0,156.0,0.0,116.0,0.0,124.0,0.0,0.4187695023992870,0.0000000000000000
